[5/11/2015 - 13:26:14] (::1|)  => 
    'groupe' => 'VALORISATION',
  ),
)
[23/11/2015 - 12:43:6] (10.0.2.2|)  => array (
  0 => 
  array (
    'groupe' => 'INSATISFACTION',
  ),
  1 => 
  array (
    'groupe' => 'VALORISATION',
  ),
  2 => 
  array (
    'groupe' => 'TRISTESSE',
  ),
)
[23/11/2015 - 12:43:6] (10.0.2.2|)  => array (
  0 => 
  array (
    'groupe' => 'INSATISFACTION',
  ),
  1 => 
  array (
    'groupe' => 'VALORISATION',
  ),
  2 => 
  array (
    'groupe' => 'TRISTESSE',
  ),
  3 => 
  array (
    'groupe' => 'PLAISIR',
  ),
)
[23/11/2015 - 12:43:6] (10.0.2.2|)  => array (
  0 => 
  array (
    'groupe' => 'INSATISFACTION',
  ),
  1 => 
  array (
    'groupe' => 'VALORISATION',
  ),
  2 => 
  array (
    'groupe' => 'TRISTESSE',
  ),
  3 => 
  array (
    'groupe' => 'PLAISIR',
  ),
)
[23/11/2015 - 12:43:53] (10.0.2.2|)  => /vagrant/cpm-web-ui/tools/extractdeftsubsetfromentry3.py /vagrant/data/demo_pap/deft2015_corpus/TESTS_REFERENCE_DATA/T3b.txt 488352119746215936 507194988304674816 489346197644386304 489450628620767232 489279362374856704
[23/11/2015 - 12:43:53] (10.0.2.2|)  => array (
  0 => 
  array (
    'groupe' => 'SATISFACTION',
    'Precision' => ' 0',
    'Recall' => ' 0',
    'F-Measure1' => ' 0',
  ),
  1 => 
  array (
    'groupe' => 'PEUR',
    'Precision' => ' 0',
    'Recall' => ' 0',
    'F-Measure1' => ' 0',
    'CIBLE' => '',
  ),
  2 => 
  array (
    'groupe' => 'COLERE',
    'Precision' => ' 0',
    'Recall' => ' 0',
    'F-Measure1' => ' 0',
  ),
  3 => 
  array (
    'groupe' => 'PLAISIR',
    'Precision' => ' 0',
    'Recall' => ' 0',
    'F-Measure1' => ' 0',
  ),
  4 => 
  array (
    'groupe' => 'SURPRISE_POSITIVE',
    'Precision' => ' 0',
    'Recall' => ' 0',
    'F-Measure1' => ' 0',
  ),
)
[23/11/2015 - 12:51:38] (10.0.2.2|)  => /vagrant/cpm-web-ui/tools/extractdeftsubsetfromentry3.py /vagrant/data/demo_pap/deft2015_corpus/TESTS_REFERENCE_DATA/T3b.txt 489030101904793600 489742121579331584 489094702382460928 489087727049379840 489303425671516160
[23/11/2015 - 12:55:52] (10.0.2.2|)  => /vagrant/cpm-web-ui/tools/extractdeftsubsetfromentry3.py /vagrant/data/demo_pap/deft2015_corpus/TESTS_REFERENCE_DATA/T3b.txt 489514454183186432 490047184323088384 488736957623988224 489012872115408897 489365953889976320
[23/11/2015 - 12:58:29] (10.0.2.2|)  => /vagrant/cpm-web-ui/tools/extractdeftsubsetfromentry3.py /vagrant/data/demo_pap/deft2015_corpus/TESTS_REFERENCE_DATA/T3b.txt 505841246951440384 490072032982216705 489685821092810752 488288028801372160 488597394037035008
[23/11/2015 - 12:58:43] (10.0.2.2|)  => /vagrant/cpm-web-ui/tools/extractdeftsubsetfromentry3.py /vagrant/data/demo_pap/deft2015_corpus/TESTS_REFERENCE_DATA/T3b.txt 488374479215931392 506765483144925184 488945719358021632 487705881904427009 507226397354762241
[23/11/2015 - 13:6:4] (10.0.2.2|)  => /vagrant/cpm-web-ui/tools/extractdeftsubsetfromentry3.py /vagrant/data/demo_pap/deft2015_corpus/TESTS_REFERENCE_DATA/T3b.txt 487350513436880896 489843596820881408 489861668688920576 507201307405721601 489297439988264960
[23/11/2015 - 13:10:56] (10.0.2.2|)  => /vagrant/cpm-web-ui/tools/extractdeftsubsetfromentry3.py /vagrant/data/demo_pap/deft2015_corpus/TESTS_REFERENCE_DATA/T3b.txt 489224011742990336 489751451057405952 489095117446586368 489766696904036352 488882813631225856
[23/11/2015 - 13:12:4] (10.0.2.2|)  => /vagrant/cpm-web-ui/tools/extractdeftsubsetfromentry3.py /vagrant/data/demo_pap/deft2015_corpus/TESTS_REFERENCE_DATA/T3b.txt 488882813631225856 488649024925622272 490038666421895168 489487364553998337 505339685557006336
[23/11/2015 - 13:12:6] (10.0.2.2|)  => /vagrant/cpm-web-ui/tools/extractdeftsubsetfromentry3.py /vagrant/data/demo_pap/deft2015_corpus/TESTS_REFERENCE_DATA/T3b.txt 489391609239580672 488972312234819584 489690944162119680 490038666421895168 489990016408776704
[23/11/2015 - 13:12:16] (10.0.2.2|)  => /vagrant/cpm-web-ui/tools/extractdeftsubsetfromentry3.py /vagrant/data/demo_pap/deft2015_corpus/TESTS_REFERENCE_DATA/T3b.txt 488672417146228736 507411251035521024 488862565007515648 489491965764198400 488048051798695936
[23/11/2015 - 13:13:5] (10.0.2.2|)  => /vagrant/cpm-web-ui/tools/extractdeftsubsetfromentry3.py /vagrant/data/demo_pap/deft2015_corpus/TESTS_REFERENCE_DATA/T3b.txt 505059323647918080 489427897212751872 489303425671516160 490038666421895168 488293146494005248
[23/11/2015 - 13:18:58] (10.0.2.2|)  => /vagrant/cpm-web-ui/tools/extractdeftsubsetfromentry3.py /vagrant/data/demo_pap/deft2015_corpus/TESTS_REFERENCE_DATA/T3b.txt 490038666421895168 489698055378046976 487889368276037632 488079707380805632 489095117446586368
[23/11/2015 - 13:20:11] (10.0.2.2|)  => /vagrant/cpm-web-ui/tools/extractdeftsubsetfromentry3.py /vagrant/data/demo_pap/deft2015_corpus/TESTS_REFERENCE_DATA/T3b.txt 489502604213649410 489978650180460544 488374479215931392 487872431521271809 489059961863806976
[23/11/2015 - 13:21:47] (10.0.2.2|)  => /vagrant/cpm-web-ui/tools/extractdeftsubsetfromentry3.py /vagrant/data/demo_pap/deft2015_corpus/TESTS_REFERENCE_DATA/T3b.txt 489625045703360513 489990016408776704 489185411697086464 488978075309584384 489391609239580672
[23/11/2015 - 13:26:12] (10.0.2.2|)  => /vagrant/cpm-web-ui/tools/extractdeftsubsetfromentry3.py /vagrant/data/demo_pap/deft2015_corpus/TESTS_REFERENCE_DATA/T3b.txt 488703723288289280 489095117446586368 506155530461904896 489867045790822400 489670881036492800
[23/11/2015 - 13:27:45] (10.0.2.2|)  => /vagrant/cpm-web-ui/tools/extractdeftsubsetfromentry3.py /vagrant/data/demo_pap/deft2015_corpus/TESTS_REFERENCE_DATA/T3b.txt 489059961863806976 488928555485507584 489095117446586368 489914260097875969 488402297626836992
[23/11/2015 - 13:28:13] (10.0.2.2|)  => /vagrant/cpm-web-ui/tools/extractdeftsubsetfromentry3.py /vagrant/data/demo_pap/deft2015_corpus/TESTS_REFERENCE_DATA/T3b.txt 488352128054722560 507194988304674816 488862565007515648 490038666421895168 489325135967440896
[23/11/2015 - 13:32:5] (10.0.2.2|)  => /vagrant/cpm-web-ui/tools/extractdeftsubsetfromentry3.py /vagrant/data/demo_pap/deft2015_corpus/TESTS_REFERENCE_DATA/T3b.txt 488882813631225856 489366155388153856 507411251035521024 489010073994530817 487506605236166657
[23/11/2015 - 14:2:50] (10.0.2.2|)  => /vagrant/cpm-web-ui/tools/extractdeftsubsetfromentry3.py /vagrant/data/demo_pap/deft2015_corpus/TESTS_REFERENCE_DATA/T3b.txt 489487364553998337 488129462622760960 504941192778637312 488349741483581440 490038666421895168
[23/11/2015 - 14:3:35] (10.0.2.2|)  => /vagrant/cpm-web-ui/tools/extractdeftsubsetfromentry3.py /vagrant/data/demo_pap/deft2015_corpus/TESTS_REFERENCE_DATA/T3b.txt 489341763623325697 488374479215931392 489295776284426240 507194988304674816 505339685557006336
[23/11/2015 - 14:4:28] (10.0.2.2|)  => /vagrant/cpm-web-ui/tools/extractdeftsubsetfromentry3.py /vagrant/data/demo_pap/deft2015_corpus/TESTS_REFERENCE_DATA/T3b.txt 489847502099582976 490047184323088384 489057421273612288 489138712732008448 505754207493046272
[23/11/2015 - 14:6:13] (10.0.2.2|)  => /vagrant/cpm-web-ui/tools/extractdeftsubsetfromentry3.py /vagrant/data/demo_pap/deft2015_corpus/TESTS_REFERENCE_DATA/T3b.txt 489303425671516160 488636176010858496 489427897212751872 489224011742990336 488679003952513024
[23/11/2015 - 14:6:25] (10.0.2.2|)  => /vagrant/cpm-web-ui/tools/extractdeftsubsetfromentry3.py /vagrant/data/demo_pap/deft2015_corpus/TESTS_REFERENCE_DATA/T3b.txt 489746252171456513
[23/11/2015 - 14:6:32] (10.0.2.2|)  => /vagrant/cpm-web-ui/tools/extractdeftsubsetfromentry3.py /vagrant/data/demo_pap/deft2015_corpus/TESTS_REFERENCE_DATA/T3b.txt 488374479215931392
[23/11/2015 - 14:7:28] (10.0.2.2|)  => /vagrant/cpm-web-ui/tools/extractdeftsubsetfromentry3.py /vagrant/data/demo_pap/deft2015_corpus/TESTS_REFERENCE_DATA/T3b.txt 488700706757804032 489054020146069504 489867045790822400 487609078995517441 489696192088244224 489978650180460544 489442171352002560 488443450267037697 488352119746215936 490038666421895168 489768442040299521 489095117446586368
[23/11/2015 - 14:8:3] (10.0.2.2|)  => array (
)
[23/11/2015 - 14:8:3] (10.0.2.2|)  => array (
)
[23/11/2015 - 14:8:59] (10.0.2.2|)  => /vagrant/cpm-web-ui/tools/extractdeftsubsetfromentry3.py /vagrant/data/demo_pap/deft2015_corpus/TESTS_REFERENCE_DATA/T3b.txt 488369511331287040 507098250961096705 490047184323088384 505059323647918080 490038666421895168
[23/11/2015 - 14:13:5] (10.0.2.2|)  => /vagrant/cpm-web-ui/tools/extractdeftsubsetfromentry3.py /vagrant/data/demo_pap/deft2015_corpus/TESTS_REFERENCE_DATA/T3b.txt 489764988585000960 507194988304674816 488048051798695936 489561690657550336 505982000394543104
[23/11/2015 - 14:13:40] (10.0.2.2|)  => /vagrant/cpm-web-ui/tools/extractdeftsubsetfromentry3.py /vagrant/data/demo_pap/deft2015_corpus/TESTS_REFERENCE_DATA/T3b.txt 505244768855941120 507194988304674816 489311318382366720 489514454183186432 490038666421895168
[23/11/2015 - 14:21:26] (10.0.2.2|)  => /vagrant/cpm-web-ui/tools/extractdeftsubsetfromentry3.py /vagrant/data/demo_pap/deft2015_corpus/TESTS_REFERENCE_DATA/T3b.txt 507226397354762241 489384176760524800 489867045790822400 489694576958263296 489517781046415362
[23/11/2015 - 14:21:32] (10.0.2.2|)  => /vagrant/cpm-web-ui/tools/extractdeftsubsetfromentry3.py /vagrant/data/demo_pap/deft2015_corpus/TESTS_REFERENCE_DATA/T3b.txt 488928555485507584 489010073994530817 488931913730895872 489382154481459200 489138712732008448
[23/11/2015 - 14:21:34] (10.0.2.2|)  => /vagrant/cpm-web-ui/tools/extractdeftsubsetfromentry3.py /vagrant/data/demo_pap/deft2015_corpus/TESTS_REFERENCE_DATA/T3b.txt 489577075825602560 488465402461433856 489083241123815424 488065862230736896 489303425671516160
[23/11/2015 - 14:22:58] (10.0.2.2|)  => /vagrant/cpm-web-ui/tools/extractdeftsubsetfromentry3.py /vagrant/data/demo_pap/deft2015_corpus/TESTS_REFERENCE_DATA/T3b.txt 489103915229913088 487575976545505280 489964532908175360 489224011742990336 489491965764198400
[23/11/2015 - 14:24:19] (10.0.2.2|)  => /vagrant/cpm-web-ui/tools/extractdeftsubsetfromentry3.py /vagrant/data/demo_pap/deft2015_corpus/TESTS_REFERENCE_DATA/T3b.txt 489303425671516160 488297863232122880 489340385354063872 490038666421895168 489990016408776704
[23/11/2015 - 15:6:28] (10.0.2.2|)  => /vagrant/cpm-web-ui/tools/extractdeftsubsetfromentry3.py /vagrant/data/demo_pap/deft2015_corpus/TESTS_REFERENCE_DATA/T3b.txt 489904111966777344 490038666421895168 489751324381032448 488385757812641792 489918127023464449
[23/11/2015 - 15:7:41] (10.0.2.2|)  => /vagrant/cpm-web-ui/tools/extractdeftsubsetfromentry3.py /vagrant/data/demo_pap/deft2015_corpus/TESTS_REFERENCE_DATA/T3b.txt 488882813631225856 489556779060461569 488378985840390144 489095117446586368 505841246951440384
[23/11/2015 - 15:8:54] (10.0.2.2|)  => /vagrant/cpm-web-ui/tools/extractdeftsubsetfromentry3.py /vagrant/data/demo_pap/deft2015_corpus/TESTS_REFERENCE_DATA/T3b.txt 505339685557006336 488968345287663616 489851636287045632 489978650180460544 489867045790822400
[23/11/2015 - 15:10:11] (10.0.2.2|)  => /vagrant/cpm-web-ui/tools/extractdeftsubsetfromentry3.py /vagrant/data/demo_pap/deft2015_corpus/TESTS_REFERENCE_DATA/T3b.txt 489755004836659200 490038666421895168 489851636287045632 488994504213823489 507194988304674816
[23/11/2015 - 15:10:34] (10.0.2.2|)  => array (
  'prevform' => 
  array (
    489964532908175360 => 
    array (
      'sourcefile' => '/vagrant/data/demo_pap/demo_workspace/empty_SATISFACTION.xml',
      'content' => '@ChTaubira  chère madame , je vous félicite pour votre actions, votre patriotisme , votre engagement dans l\'écologie , continuez , BRAVO...
',
      'annotated' => '/vagrant/data/demo_pap/xml/SATISFACTION.xml',
    ),
  ),
)
[23/11/2015 - 15:10:34] (10.0.2.2|)  => array (
)
[23/11/2015 - 15:10:36] (10.0.2.2|)  => array (
  'prevform' => 
  array (
    488608551225810944 => 
    array (
      'sourcefile' => '/vagrant/data/demo_pap/demo_workspace/empty_SATISFACTION.xml',
      'content' => 'La biodiversité et son importance pour l\'agriculture, brillante présentation de Pierre-Henri Gouyon
',
      'annotated' => '/vagrant/data/demo_pap/xml/SATISFACTION.xml',
    ),
  ),
)
[23/11/2015 - 15:10:36] (10.0.2.2|)  => array (
  488608551225810944 => 
  array (
    'sid_0' => '488608551225810944',
    'valence_0' => '2',
    'sourcecat' => '["EMOTION","SENTIMENT","INFORMATION","OPINION"]',
    'submit' => 'Soumettre',
  ),
)
[23/11/2015 - 15:10:36] (10.0.2.2|)  => /vagrant/cpm-web-ui/tools/extractdeftsubsetfromentry.py /tmp/demo_deft_hyp /vagrant/data/demo_pap/deft2015_corpus/TESTS_REFERENCE_DATA/T2.1b.txt
[23/11/2015 - 15:10:37] (10.0.2.2|)  => array (
  'prevresult' => 
  array (
    'content' => '<form method="post" name="488608551225810944" action="" id="form-488608551225810944"><div><div><span><div class="form-item-title"></div><input type="hidden" name="488608551225810944[sid_0]" value="488608551225810944"/></span><h3>1/1</h3><div style="width:100%; display:block;">488608551225810944</div><div class="panel" style="display:inline-block; width:800px;">La biodiversité et son importance pour l\'agriculture, brillante présentation de Pierre-Henri Gouyon
</div><span><span class="form-item-title"></span><select type="select" name="488608551225810944[valence_0]" style="margin-left:50px; max-width:100px;" value="2"><option  value="0"></option><option  value="1">EMOTION</option><option selected  value="2">SENTIMENT</option><option  value="3">INFORMATION</option><option  value="4">OPINION</option></select></span></div></div><div><div><span><div class="form-item-title"></div><input type="hidden" name="488608551225810944[sourcecat]" value="["EMOTION","SENTIMENT","INFORMATION","OPINION"]"/></span><span><div class="form-item-title"></div><input type="submit" name="488608551225810944[submit]" action="" style="margin-left:40%;display:none;" class="button" value="Soumettre"/></span></div></div> 
    </form>',
    'result' => '<div id="item-result-0" class="item-result-true"></div><script>
    var children = jQuery("form").children();
    console.log(children);
    for(var i in children){
      var height = jQuery(children[i]).height();
      jQuery("#item-result-"+i).height(height-60);
      jQuery("#item-result-"+i).css("margin-top","60px");
    }
  </script>',
    'more' => '<button id="compare-result" type="button" class="button" style="margin-left:40%;">Voir les annotations complètes</button>
  <script>
    jQuery("#compare-result").click(function(){
      jQuery.ajax({
        type: "POST",
        data : {"488608551225810944":{"sourcefile":"\\/vagrant\\/data\\/demo_pap\\/demo_workspace\\/empty_SATISFACTION.xml","content":"La biodiversit\\u00e9 et son importance pour l\'agriculture, brillante pr\\u00e9sentation de Pierre-Henri Gouyon\\n","annotated":"\\/vagrant\\/data\\/demo_pap\\/xml\\/SATISFACTION.xml"}},
        url: "http://localhost:8080/demo/rest/annotatedres",
        dataType : "json",
        success: function(data, textStatus, jqXHR) {
          console.log(data);
        }
      });
    });
  </script>
  ',
  ),
)
[23/11/2015 - 15:10:37] (10.0.2.2|)  => array (
)
[23/11/2015 - 15:10:39] (10.0.2.2|)  => array (
)
[23/11/2015 - 15:10:39] (10.0.2.2|)  => array (
)
[23/11/2015 - 15:10:47] (10.0.2.2|)  => array (
  'prevform' => 
  array (
    489138712732008448 => 
    array (
      'sourcefile' => '/vagrant/data/demo_pap/demo_workspace/empty_INSATISFACTION.xml',
      'content' => '@MisterC00l Il manque l\'écosystème Apple :)
',
      'annotated' => '/vagrant/data/demo_pap/xml/INSATISFACTION.xml',
    ),
    489766356393672704 => 
    array (
      'sourcefile' => '/vagrant/data/demo_pap/demo_workspace/empty_TRISTESSE.xml',
      'content' => 'L’UE déplore l’abandon de la taxe carbone en Australie | The Shift Project aussi !
',
      'annotated' => '/vagrant/data/demo_pap/xml/TRISTESSE.xml',
    ),
    489311318382366720 => 
    array (
      'sourcefile' => '/vagrant/data/demo_pap/demo_workspace/empty_VALORISATION.xml',
      'content' => '#chatellerault Dans l\'ex-usine New Fabris, VMH Énergie a lancé la production de panneaux solaires
',
      'annotated' => '/vagrant/data/demo_pap/xml/VALORISATION.xml',
    ),
    489284143432622080 => 
    array (
      'sourcefile' => '/vagrant/data/demo_pap/demo_workspace/empty_INFORMATION.xml',
      'content' => 'la politique de ce pays a besoin de réforme, dans l\'éducation, dans la culture, dans l\'innovation écologique, le reste suivra notre jeunesse
',
      'annotated' => '/vagrant/data/demo_pap/xml/INFORMATION.xml',
    ),
  ),
)
[23/11/2015 - 15:10:47] (10.0.2.2|)  => array (
  '489138712732008448_489766356393672704_489311318382366720_489284143432622080' => 
  array (
    'sid_0' => '489138712732008448',
    'valence_0' => '2',
    'sid_1' => '489766356393672704',
    'valence_1' => '4',
    'sid_2' => '489311318382366720',
    'valence_2' => '2',
    'sid_3' => '489284143432622080',
    'valence_3' => '2',
    'sourcecat' => '["EMOTION","SENTIMENT","INFORMATION","OPINION"]',
    'submit' => 'Soumettre',
